age,job,education,balance,housing,loan,pdays,previous,poutcome,duration,y
40,management,secondary,10378,yes,no,-1,0,unknown,523,no
36,blue-collar,primary,1313,yes,no,-1,0,unknown,8,no
40,management,tertiary,8969,yes,no,-1,0,unknown,153,no
55,self-employed,secondary,-196,yes,no,-1,0,unknown,210,no
38,entrepreneur,secondary,15,yes,no,-1,0,unknown,121,no
61,admin.,secondary,4608,no,no,-1,0,unknown,212,yes
41,management,tertiary,666,yes,no,-1,0,unknown,253,no
57,blue-collar,primary,452,yes,no,-1,0,unknown,139,no
48,blue-collar,secondary,149,yes,no,-1,0,unknown,71,no
77,retired,tertiary,7802,no,no,92,2,success,421,yes
35,services,secondary,1453,yes,no,-1,0,unknown,199,no
54,blue-collar,secondary,1480,yes,no,-1,0,unknown,108,no
37,management,unknown,715,yes,no,-1,0,unknown,247,no
56,management,secondary,237,yes,no,-1,0,unknown,236,no
40,technician,secondary,694,yes,no,196,5,failure,97,no
40,management,tertiary,0,no,no,-1,0,unknown,109,no
54,management,tertiary,55,yes,no,-1,0,unknown,112,no
55,housemaid,primary,136,yes,no,-1,0,unknown,15,no
55,services,secondary,-404,yes,no,-1,0,unknown,502,no
52,blue-collar,primary,779,yes,no,-1,0,unknown,30,no
55,blue-collar,primary,1187,yes,no,-1,0,unknown,193,no
33,management,tertiary,641,yes,no,-1,0,unknown,347,no
52,blue-collar,unknown,826,yes,no,-1,0,unknown,468,no
33,services,secondary,991,yes,no,-1,0,unknown,148,no
53,admin.,secondary,1796,no,no,91,2,success,295,yes
46,admin.,secondary,22,no,no,-1,0,unknown,388,yes
44,technician,secondary,244,yes,no,-1,0,unknown,1735,yes
48,management,tertiary,1328,yes,no,-1,0,unknown,339,no
50,housemaid,secondary,7317,yes,no,370,1,failure,172,no
34,technician,secondary,4943,yes,yes,-1,0,unknown,117,no
38,technician,secondary,258,no,yes,-1,0,unknown,587,no
42,management,tertiary,515,yes,no,-1,0,unknown,501,no
32,management,tertiary,12607,no,no,84,1,failure,203,no
58,admin.,secondary,2,yes,yes,-1,0,unknown,282,no
31,management,tertiary,13,no,no,-1,0,unknown,110,no
19,student,primary,103,no,no,-1,0,unknown,104,yes
41,management,tertiary,3872,no,no,-1,0,unknown,231,no
31,unemployed,secondary,296,yes,no,-1,0,unknown,378,no
52,self-employed,primary,217,no,yes,-1,0,unknown,193,no
42,self-employed,tertiary,360,yes,no,-1,0,unknown,110,no
41,blue-collar,secondary,428,yes,no,-1,0,unknown,92,no
30,blue-collar,secondary,315,no,no,-1,0,unknown,1407,yes
38,blue-collar,secondary,121,yes,yes,212,2,failure,168,no
32,management,tertiary,820,yes,no,-1,0,unknown,738,no
52,technician,secondary,195,yes,no,63,5,failure,220,yes
48,management,tertiary,108,yes,no,-1,0,unknown,89,no
36,management,tertiary,-381,yes,no,-1,0,unknown,30,no
45,unemployed,primary,757,no,no,325,4,failure,103,no
34,technician,tertiary,691,yes,yes,-1,0,unknown,70,no
36,blue-collar,primary,1925,yes,no,-1,0,unknown,904,yes
34,management,tertiary,902,yes,no,367,2,other,159,no
61,retired,secondary,5207,no,no,81,2,other,336,no
54,services,secondary,0,no,no,-1,0,unknown,220,no
50,entrepreneur,secondary,665,no,no,-1,0,unknown,238,no
43,admin.,secondary,738,yes,no,191,4,failure,585,no
47,blue-collar,primary,233,no,no,-1,0,unknown,293,no
45,services,secondary,-839,yes,no,-1,0,unknown,68,no
57,retired,primary,5799,no,no,-1,0,unknown,97,no
27,admin.,secondary,1033,yes,no,-1,0,unknown,1713,no
49,unemployed,secondary,66,no,no,-1,0,unknown,218,no
43,services,primary,2567,yes,no,360,2,failure,109,no
40,management,tertiary,1584,yes,no,-1,0,unknown,661,no
32,services,secondary,182,yes,no,-1,0,unknown,145,no
58,management,primary,76,yes,no,-1,0,unknown,54,no
34,admin.,secondary,663,yes,no,-1,0,unknown,111,no
46,technician,secondary,3455,yes,no,-1,0,unknown,566,no
29,blue-collar,secondary,15,no,no,-1,0,unknown,136,no
52,blue-collar,primary,1054,no,no,-1,0,unknown,273,no
45,management,tertiary,1529,no,no,-1,0,unknown,160,no
26,management,secondary,63,no,no,-1,0,unknown,76,no
40,technician,tertiary,0,no,no,-1,0,unknown,44,no
41,admin.,secondary,920,yes,yes,-1,0,unknown,239,no
47,admin.,secondary,3696,no,no,181,4,success,250,yes
27,technician,unknown,59,no,no,-1,0,unknown,792,no
27,services,secondary,0,yes,no,-1,0,unknown,198,no
48,blue-collar,secondary,157,yes,no,-1,0,unknown,73,no
49,admin.,secondary,2465,no,no,-1,0,unknown,157,no
35,blue-collar,primary,0,yes,no,-1,0,unknown,90,no
47,self-employed,secondary,2,no,no,-1,0,unknown,236,no
54,management,tertiary,0,no,no,-1,0,unknown,118,no
39,management,tertiary,12437,no,no,-1,0,unknown,40,no
28,student,secondary,378,yes,no,-1,0,unknown,346,no
54,blue-collar,primary,211,no,no,-1,0,unknown,200,no
34,technician,secondary,-228,yes,no,332,3,other,187,no
63,retired,secondary,2747,no,no,80,1,failure,113,no
42,self-employed,tertiary,1932,yes,no,-1,0,unknown,192,no
43,technician,secondary,11269,no,no,-1,0,unknown,92,no
37,admin.,secondary,1314,yes,no,85,7,success,682,no
55,blue-collar,primary,2275,no,no,-1,0,unknown,139,no
43,management,tertiary,1304,no,no,-1,0,unknown,501,yes
41,blue-collar,secondary,720,no,yes,-1,0,unknown,651,yes
47,technician,secondary,2914,yes,no,-1,0,unknown,405,no
34,technician,secondary,1464,yes,no,-1,0,unknown,350,no
28,student,secondary,11555,no,no,-1,0,unknown,125,no
36,services,secondary,-302,yes,no,-1,0,unknown,36,no
50,technician,secondary,2497,yes,no,176,1,failure,35,no
35,blue-collar,secondary,-339,yes,no,-1,0,unknown,389,no
40,technician,secondary,56,yes,yes,247,1,failure,194,no
26,self-employed,tertiary,211,no,no,-1,0,unknown,168,no
36,management,tertiary,3611,yes,no,-1,0,unknown,347,no
59,unemployed,primary,0,no,no,-1,0,unknown,3025,no
28,student,secondary,459,no,no,-1,0,unknown,83,no
46,entrepreneur,unknown,242,yes,no,-1,0,unknown,332,no
50,self-employed,secondary,1138,no,no,-1,0,unknown,219,no
53,management,tertiary,1319,yes,no,150,1,failure,427,no
81,retired,secondary,1,no,no,-1,0,unknown,65,no
35,services,secondary,67,yes,no,-1,0,unknown,192,no
58,retired,unknown,937,no,no,-1,0,unknown,155,no
44,services,secondary,0,yes,yes,-1,0,unknown,161,no
38,management,tertiary,-558,yes,no,-1,0,unknown,533,no
49,blue-collar,secondary,171,no,no,175,2,other,19,no
33,technician,tertiary,696,no,yes,176,8,failure,193,no
29,management,tertiary,361,yes,yes,-1,0,unknown,819,no
28,technician,secondary,227,no,no,-1,0,unknown,278,yes
31,admin.,secondary,236,yes,yes,-1,0,unknown,211,no
33,management,tertiary,-53,no,no,-1,0,unknown,617,no
52,technician,secondary,192,yes,no,-1,0,unknown,61,no
43,management,tertiary,38,yes,no,-1,0,unknown,197,no
32,self-employed,secondary,518,yes,no,-1,0,unknown,34,no
36,self-employed,tertiary,16,yes,yes,-1,0,unknown,95,no
41,blue-collar,secondary,-256,yes,no,-1,0,unknown,147,no
43,blue-collar,secondary,105,no,yes,-1,0,unknown,668,no
45,self-employed,tertiary,334,no,no,-1,0,unknown,87,no
39,technician,secondary,1048,no,yes,-1,0,unknown,405,no
41,services,secondary,108,yes,yes,-1,0,unknown,83,no
31,technician,secondary,660,no,no,-1,0,unknown,115,no
37,unemployed,tertiary,0,yes,no,-1,0,unknown,108,no
28,entrepreneur,unknown,1034,no,no,-1,0,unknown,113,no
47,housemaid,primary,201,yes,no,382,1,failure,58,no
37,housemaid,primary,189,no,no,-1,0,unknown,148,no
60,retired,unknown,-49,yes,no,261,2,failure,188,no
43,technician,secondary,1413,yes,no,-1,0,unknown,75,no
58,retired,tertiary,264,yes,yes,-1,0,unknown,523,no
52,entrepreneur,tertiary,54,yes,yes,-1,0,unknown,103,no
50,blue-collar,primary,12519,yes,no,147,4,success,146,no
32,services,secondary,2881,no,no,-1,0,unknown,356,yes
42,blue-collar,primary,0,yes,no,-1,0,unknown,71,no
31,admin.,secondary,88,yes,yes,-1,0,unknown,189,no
28,blue-collar,secondary,1020,yes,no,-1,0,unknown,251,no
36,technician,tertiary,119,no,no,-1,0,unknown,127,no
51,unemployed,tertiary,1594,no,no,-1,0,unknown,197,no
46,technician,tertiary,342,yes,yes,-1,0,unknown,84,no
50,services,secondary,72,no,no,-1,0,unknown,141,no
32,blue-collar,secondary,14,yes,no,-1,0,unknown,171,no
26,entrepreneur,tertiary,81,no,no,-1,0,unknown,262,no
41,self-employed,tertiary,231,no,no,-1,0,unknown,352,yes
39,technician,tertiary,1161,yes,no,336,1,failure,236,no
31,blue-collar,secondary,-45,yes,no,-1,0,unknown,184,no
28,management,tertiary,231,yes,yes,-1,0,unknown,568,no
31,management,secondary,36,no,no,-1,0,unknown,105,no
30,technician,tertiary,1570,yes,no,-1,0,unknown,260,no
35,technician,tertiary,7050,no,no,182,4,success,222,yes
33,blue-collar,primary,3704,yes,no,-1,0,unknown,447,no
30,technician,tertiary,6619,yes,no,-1,0,unknown,239,no
32,blue-collar,secondary,-84,yes,no,-1,0,unknown,426,no
40,management,tertiary,1509,no,no,58,3,failure,333,no
31,self-employed,tertiary,1134,no,no,-1,0,unknown,174,no
36,technician,secondary,146,yes,yes,-1,0,unknown,284,no
33,management,tertiary,9449,yes,no,-1,0,unknown,428,no
57,retired,secondary,374,yes,yes,-1,0,unknown,236,no
45,technician,secondary,88,no,no,-1,0,unknown,150,no
59,management,tertiary,2764,no,no,206,2,failure,237,no
30,management,tertiary,2,yes,yes,-1,0,unknown,1031,yes
33,technician,tertiary,8023,no,no,105,3,failure,107,no
52,blue-collar,secondary,289,yes,no,-1,0,unknown,45,no
83,retired,secondary,0,no,no,-1,0,unknown,140,no
58,self-employed,tertiary,1382,no,no,-1,0,unknown,700,yes
33,management,tertiary,280,no,yes,-1,0,unknown,155,no
41,blue-collar,primary,2195,yes,no,-1,0,unknown,211,no
31,self-employed,secondary,33,no,no,-1,0,unknown,165,no
35,blue-collar,secondary,275,no,yes,-1,0,unknown,144,no
27,management,tertiary,703,yes,no,-1,0,unknown,590,yes
57,admin.,unknown,887,no,no,-1,0,unknown,43,no
56,unknown,unknown,0,no,no,-1,0,unknown,471,no
53,admin.,secondary,1178,yes,no,-1,0,unknown,295,no
39,management,tertiary,2763,yes,no,-1,0,unknown,526,yes
32,entrepreneur,tertiary,890,yes,yes,-1,0,unknown,27,no
46,self-employed,secondary,548,no,no,-1,0,unknown,1181,yes
56,technician,tertiary,272,no,no,-1,0,unknown,103,no
46,management,tertiary,6269,yes,no,112,2,failure,249,no
29,entrepreneur,secondary,178,yes,no,-1,0,unknown,231,no
60,management,primary,252,yes,yes,147,3,failure,123,no
33,housemaid,tertiary,23663,yes,no,146,2,failure,199,no
27,entrepreneur,tertiary,81,no,no,199,3,failure,197,no
50,self-employed,tertiary,59,yes,no,-1,0,unknown,67,no
45,services,secondary,1343,no,yes,-1,0,unknown,220,no
58,retired,secondary,225,no,no,-1,0,unknown,122,no
59,retired,primary,0,yes,no,-1,0,unknown,104,no
58,retired,primary,2538,yes,no,-1,0,unknown,307,no
64,retired,primary,43,no,no,91,1,success,117,no
47,technician,secondary,57,no,no,342,1,success,253,no
40,management,tertiary,-117,yes,no,-1,0,unknown,770,no
36,technician,secondary,666,yes,yes,133,1,other,190,no
28,management,tertiary,0,yes,no,-1,0,unknown,767,yes
38,technician,tertiary,25,yes,no,-1,0,unknown,232,yes
53,entrepreneur,primary,1034,yes,no,170,3,other,854,no
46,blue-collar,secondary,324,yes,no,-1,0,unknown,293,no
54,technician,secondary,0,no,no,94,8,failure,986,no
32,management,tertiary,0,no,no,-1,0,unknown,66,no
55,management,primary,621,no,yes,208,1,failure,114,no
55,retired,secondary,138,no,no,-1,0,unknown,205,no
56,technician,secondary,4063,no,yes,-1,0,unknown,31,no
40,blue-collar,secondary,11084,no,no,-1,0,unknown,113,no
44,technician,secondary,310,yes,no,253,1,failure,200,no
32,entrepreneur,unknown,73,yes,no,135,1,failure,158,no
33,management,tertiary,1808,yes,no,-1,0,unknown,99,no
41,unemployed,secondary,1281,no,no,-1,0,unknown,45,no
37,technician,secondary,64,yes,no,278,2,other,239,no
58,management,tertiary,2,yes,no,-1,0,unknown,168,no
52,blue-collar,secondary,60,no,yes,-1,0,unknown,196,no
49,services,secondary,133,no,no,-1,0,unknown,319,no
44,housemaid,primary,3706,no,no,-1,0,unknown,209,no
28,admin.,unknown,174,no,no,-1,0,unknown,184,no
31,technician,secondary,251,no,yes,-1,0,unknown,156,no
37,self-employed,secondary,4153,yes,no,-1,0,unknown,35,no
30,technician,tertiary,985,yes,no,-1,0,unknown,88,no
28,services,secondary,168,no,no,140,2,success,347,yes
46,services,secondary,1550,yes,no,149,8,failure,126,no
47,management,tertiary,7708,yes,no,-1,0,unknown,157,no
35,blue-collar,primary,-12,yes,no,-1,0,unknown,212,no
80,management,primary,6483,no,no,-1,0,unknown,123,no
30,technician,tertiary,60,yes,yes,-1,0,unknown,306,no
55,technician,secondary,3339,yes,no,-1,0,unknown,63,no
22,student,tertiary,1161,no,yes,-1,0,unknown,119,no
33,blue-collar,primary,599,yes,no,-1,0,unknown,29,no
53,entrepreneur,unknown,28,no,no,-1,0,unknown,117,no
49,management,tertiary,1430,no,no,-1,0,unknown,231,no
51,retired,secondary,35,no,yes,-1,0,unknown,123,no
41,self-employed,tertiary,6000,yes,no,-1,0,unknown,265,no
34,technician,secondary,0,yes,no,-1,0,unknown,144,no
36,blue-collar,secondary,340,no,yes,-1,0,unknown,559,no
35,entrepreneur,tertiary,0,no,no,168,4,failure,74,no
29,services,secondary,3,yes,no,-1,0,unknown,183,no
40,technician,tertiary,445,yes,no,-1,0,unknown,631,no
32,management,tertiary,874,no,no,-1,0,unknown,1282,yes
48,blue-collar,secondary,705,no,no,-1,0,unknown,108,no
59,retired,unknown,1033,no,no,-1,0,unknown,1199,yes
35,self-employed,tertiary,1354,yes,no,-1,0,unknown,736,yes
33,technician,tertiary,123,no,no,-1,0,unknown,264,no
55,retired,primary,8894,no,no,-1,0,unknown,262,no
41,blue-collar,secondary,429,yes,no,-1,0,unknown,244,no
42,housemaid,primary,14752,no,no,-1,0,unknown,107,no
46,blue-collar,primary,67,no,no,-1,0,unknown,9,no
35,housemaid,secondary,39,no,no,-1,0,unknown,149,no
28,technician,tertiary,102,no,no,-1,0,unknown,321,no
25,student,secondary,1790,no,no,322,3,failure,224,no
56,management,tertiary,15311,no,no,-1,0,unknown,157,no
30,admin.,secondary,-635,no,no,-1,0,unknown,250,no
45,blue-collar,secondary,115,no,no,-1,0,unknown,209,no
40,management,tertiary,10786,no,no,-1,0,unknown,111,no
40,blue-collar,secondary,498,yes,no,298,4,failure,55,no
39,blue-collar,secondary,1045,yes,yes,-1,0,unknown,290,no
48,entrepreneur,tertiary,810,no,no,-1,0,unknown,383,no
31,technician,tertiary,-162,yes,no,-1,0,unknown,380,no
32,management,tertiary,55,no,no,-1,0,unknown,124,no
34,services,secondary,586,yes,yes,-1,0,unknown,224,no
26,technician,secondary,455,no,no,182,8,other,240,no
31,management,tertiary,1010,yes,no,364,9,other,385,no
37,management,tertiary,509,yes,no,-1,0,unknown,133,no
29,student,unknown,2929,no,no,-1,0,unknown,91,no
57,technician,secondary,3071,yes,yes,-1,0,unknown,63,no
47,management,tertiary,153,yes,no,-1,0,unknown,192,no
38,self-employed,secondary,1146,yes,no,-1,0,unknown,91,no
48,blue-collar,primary,1092,no,yes,172,8,failure,79,no
50,management,tertiary,3463,no,yes,-1,0,unknown,96,yes
33,admin.,secondary,1158,yes,no,-1,0,unknown,25,no
28,admin.,secondary,26,yes,no,-1,0,unknown,227,no
30,services,secondary,566,no,no,-1,0,unknown,110,no
52,technician,secondary,204,no,no,-1,0,unknown,134,no
36,technician,secondary,480,no,no,-1,0,unknown,213,yes
36,technician,secondary,1855,yes,no,273,1,failure,75,no
46,services,secondary,1034,no,no,-1,0,unknown,109,no
57,management,tertiary,3250,no,no,-1,0,unknown,162,no
28,management,secondary,1633,no,no,-1,0,unknown,275,yes
46,services,secondary,0,yes,no,124,1,other,154,no
55,retired,primary,3334,no,no,-1,0,unknown,632,yes
33,management,tertiary,4020,yes,yes,-1,0,unknown,251,no
53,management,secondary,66,no,yes,-1,0,unknown,141,no
41,technician,secondary,-41,yes,yes,-1,0,unknown,154,no
60,blue-collar,secondary,322,yes,no,-1,0,unknown,63,no
35,entrepreneur,primary,2643,no,yes,-1,0,unknown,259,no
43,blue-collar,primary,49,yes,no,-1,0,unknown,100,no
57,admin.,primary,1,no,no,-1,0,unknown,17,no
46,admin.,secondary,3098,yes,no,-1,0,unknown,192,no
31,blue-collar,primary,352,yes,no,-1,0,unknown,97,no
53,technician,secondary,65,no,no,-1,0,unknown,41,no
35,blue-collar,secondary,1949,yes,no,-1,0,unknown,200,no
32,admin.,secondary,739,yes,no,-1,0,unknown,91,no
48,management,tertiary,1167,yes,yes,-1,0,unknown,264,yes
50,admin.,secondary,231,yes,no,-1,0,unknown,397,no
40,blue-collar,primary,1136,yes,no,-1,0,unknown,86,no
42,entrepreneur,tertiary,233,no,no,-1,0,unknown,446,no
59,admin.,secondary,817,no,no,-1,0,unknown,304,no
27,blue-collar,primary,1128,yes,no,-1,0,unknown,88,no
32,management,tertiary,1831,yes,no,-1,0,unknown,86,no
35,technician,secondary,450,yes,no,-1,0,unknown,63,no
28,services,secondary,0,yes,no,281,8,failure,335,no
37,management,secondary,414,no,no,162,4,failure,293,no
57,management,primary,1052,yes,no,-1,0,unknown,227,no
42,admin.,secondary,1022,yes,no,-1,0,unknown,146,no
55,admin.,primary,343,yes,no,-1,0,unknown,276,no
52,management,tertiary,1944,yes,no,323,2,failure,238,no
26,blue-collar,secondary,-32,yes,yes,-1,0,unknown,14,no
52,technician,secondary,1781,yes,no,-1,0,unknown,144,no
26,management,tertiary,350,no,no,-1,0,unknown,367,no
33,unemployed,secondary,2,yes,no,-1,0,unknown,132,no
24,blue-collar,primary,111,yes,yes,-1,0,unknown,42,no
37,management,tertiary,168,yes,no,-1,0,unknown,227,no
28,technician,secondary,3,no,no,349,6,failure,40,no
30,technician,secondary,102,yes,no,-1,0,unknown,614,no
33,blue-collar,primary,0,yes,no,-1,0,unknown,270,no
55,unknown,primary,159,no,no,-1,0,unknown,15,no
33,blue-collar,secondary,1134,yes,no,-1,0,unknown,304,no
42,blue-collar,secondary,352,yes,no,-1,0,unknown,79,no
37,management,tertiary,865,yes,no,-1,0,unknown,101,no
59,blue-collar,primary,179,yes,no,-1,0,unknown,55,no
27,blue-collar,secondary,5,yes,no,-1,0,unknown,205,no
23,student,tertiary,-230,yes,no,-1,0,unknown,259,no
51,management,tertiary,0,no,no,-1,0,unknown,60,no
50,blue-collar,primary,3924,yes,no,-1,0,unknown,122,no
43,technician,secondary,764,yes,no,-1,0,unknown,557,no
37,blue-collar,primary,511,yes,no,-1,0,unknown,42,no
34,management,tertiary,4348,yes,no,-1,0,unknown,373,no
41,management,tertiary,3016,yes,no,-1,0,unknown,80,no
26,student,secondary,279,no,no,-1,0,unknown,239,no
49,management,tertiary,1405,no,no,-1,0,unknown,29,no
29,blue-collar,secondary,908,yes,no,-1,0,unknown,1663,yes
30,management,tertiary,162,yes,no,-1,0,unknown,186,no
38,services,secondary,792,no,no,-1,0,unknown,430,no
58,management,secondary,111,no,no,-1,0,unknown,58,no
34,student,unknown,1281,no,no,117,1,failure,279,no
53,services,unknown,1012,yes,no,-1,0,unknown,332,no
50,management,tertiary,2881,no,no,2,5,other,510,no
30,blue-collar,secondary,445,yes,no,330,2,failure,218,no
40,management,secondary,643,yes,no,256,1,failure,74,no
57,housemaid,secondary,254,no,no,-1,0,unknown,676,no
40,management,tertiary,-1212,yes,no,333,18,failure,1259,no
41,technician,secondary,2125,yes,yes,116,4,failure,285,no
53,technician,unknown,629,yes,no,-1,0,unknown,298,no
48,blue-collar,secondary,-202,yes,yes,-1,0,unknown,225,no
32,technician,secondary,271,yes,no,268,2,other,80,no
34,management,tertiary,703,yes,no,-1,0,unknown,342,yes
46,blue-collar,secondary,-216,yes,no,-1,0,unknown,404,no
45,services,secondary,88,no,yes,-1,0,unknown,332,no
51,admin.,tertiary,16,yes,no,-1,0,unknown,158,no
31,management,secondary,466,yes,no,-1,0,unknown,164,no
47,technician,secondary,-75,yes,no,247,1,other,57,no
32,blue-collar,secondary,456,no,no,-1,0,unknown,121,no
41,technician,secondary,77,yes,no,-1,0,unknown,56,no
37,services,secondary,-244,no,no,-1,0,unknown,178,no
27,blue-collar,primary,1209,no,no,-1,0,unknown,283,no
27,services,secondary,58,yes,no,337,2,other,113,no
50,management,secondary,421,no,no,-1,0,unknown,22,no
31,management,tertiary,112,yes,no,271,1,failure,159,no
40,self-employed,tertiary,13669,no,no,136,8,other,138,no
43,management,tertiary,1429,yes,no,198,2,other,1015,yes
39,technician,tertiary,794,no,no,-1,0,unknown,182,no
31,entrepreneur,tertiary,1957,no,no,-1,0,unknown,112,no
48,technician,secondary,454,yes,no,-1,0,unknown,114,no
32,blue-collar,primary,882,no,yes,-1,0,unknown,80,no
47,unemployed,primary,168,yes,no,241,1,other,66,no
35,management,tertiary,714,yes,no,-1,0,unknown,135,no
42,management,tertiary,0,no,no,-1,0,unknown,99,no
47,blue-collar,secondary,1996,no,no,-1,0,unknown,761,yes
59,retired,secondary,163,no,no,-1,0,unknown,464,no
38,admin.,secondary,3190,yes,no,-1,0,unknown,20,no
50,unemployed,secondary,1772,no,no,-1,0,unknown,206,no
27,services,secondary,-151,no,no,-1,0,unknown,283,no
